date,actual,ensemble_pred,fold,TrendAgent_pred,MomentumAgent_pred,VolatilityAgent_pred,SequenceAgent_pred,TrendAgent_weight,MomentumAgent_weight,VolatilityAgent_weight,SequenceAgent_weight
2013-03-07,0.0018107032226971,0.0009827668735498272,0,0.0013275282566756357,0.000662624544929713,0.0022449130192399025,0.0004433247959241271,0.7894779505702926,0.007574166580552905,0.001281375984769879,0.20166650686438473
2013-03-08,0.0042554497082552,0.0011693074812066252,0,0.0013535793744151635,0.0013677134411409497,-0.0018268043641000986,0.00045951083302497864,0.8165926268478972,0.00785313490308229,0.0005731139912877924,0.1749811242577327
2013-03-11,0.003788352173988,0.001242711291373156,0,0.0014206013085161485,0.00032783986534923315,-0.0005967533215880394,0.0004596277140080929,0.8487094650529847,0.006255832479936509,0.0003372240756679186,0.14469747839141095
2013-03-12,-0.0022458884226265,0.0012932501476658166,0,0.0014373494819627758,0.0011573170777410269,-0.000653702300041914,0.00045846341527067125,0.7982619368270671,0.006590579173478147,0.0005957860524967845,0.19455169794695787
2013-03-13,0.0014124748617052,0.0012747150002037039,0,0.0014510430165925999,0.002763154450803995,0.0002537280088290572,0.0005039310199208558,0.8583551339984875,0.002844601797856936,0.00032729026394661195,0.13847297393970887
2013-03-14,0.0053098082850218,0.00133945412869649,0,0.00146141242629475,0.004315182100981474,-0.0008481562254019082,0.0005275100702419877,0.8805397783127523,0.004186411825883722,0.00018362294154186182,0.11509018691982215
2013-03-15,-0.0013211438858759,0.0013615701443684648,0,0.0014682019180812756,0.0024650515988469124,-0.0014175260439515114,0.000510039331857115,0.8415764941498982,0.002391792179894593,0.0003229990194867236,0.15570871465072036
2013-03-18,-0.0055343188104703,0.0013163312098574058,0,0.0014660860257283252,0.00012222732766531408,-0.0028355622198432684,0.0005338892806321383,0.8134849320598645,0.0030343693702487044,0.0006083061430642136,0.18287239242682263
2013-03-19,-0.0023258469203673,0.0012927212444427258,0,0.001456320132165483,-0.0005418474320322275,0.0004032145079690963,0.0005983716109767556,0.754510791233828,0.005468617789266878,0.0008497668722918496,0.23917082410461338
2013-03-20,0.0069611904099835,0.001250046114529222,0,0.0014419480462204027,0.0013817028375342488,0.0016760696889832616,0.0006401302525773644,0.7799728239958601,0.0055950781576860975,0.0009134452574348282,0.2135186525890191
2013-03-21,-0.0085794523918013,0.0012452432702520133,0,0.0014228233966663447,0.0016759844729676843,-0.001241276622749865,0.0005959023255854845,0.7640898808963219,0.005319782046584011,0.001171239439553981,0.22941909761754012
2013-03-22,0.0080012619176429,0.0012173117599878866,0,0.001398821800330348,-0.00018657217151485384,6.79788354318589e-05,0.0006512059480883181,0.7806938739813433,0.0044232490273937415,0.0010096118532935724,0.2138732651379694
2013-03-25,-0.0041860911728781,0.0011371007284276923,0,0.0012979758550977463,-0.001155720790848136,0.0005792647134512663,0.0005999166751280427,0.7489620462682637,0.00694269681567614,0.0011521822275503966,0.24294307468850976
2013-03-26,0.0079706088191779,0.001094137930958136,0,0.0012536885111669128,0.0005478646489791572,0.0008836500928737223,0.0006188735133036971,0.7650452087408823,0.006432258759345714,0.0011195709811555323,0.22740296151861644
2013-03-27,0.0,0.0010661410893220338,0,0.00120425667298267,0.002506644232198596,0.0009102883050218225,0.00056150445016101,0.7202754245356818,0.002038444600743946,0.0012125034217537883,0.27647362744182047
2013-03-28,0.0030684957325576,0.000983355037721836,0,0.0011497010262890282,0.0007863814244046807,0.0006753017660230398,0.0005527899484150112,0.7680788935650236,0.001878947237456729,0.0010635623851573176,0.22897859681236246
2013-04-01,-0.0039655821367746,0.0008108454064029873,0,0.0008835155685791664,0.0025193593464791775,0.00440229894593358,0.0005363814998418093,0.7613307835342167,0.0014680984941726285,0.0005804226765366129,0.2366206952950741
2013-04-02,0.0049225516864587,0.0007483452361686613,0,0.0008045335157663911,-0.00075098080560565,0.0012112907133996487,0.0005757254548370838,0.7700721908216724,0.001023328852855476,0.0006346170365796233,0.22826986328889262
2013-04-03,-0.0101909722604158,0.0006865464444935866,0,0.0007210783853660896,0.0031262703705579042,0.0014592708321288228,0.0005569668719545007,0.7679611553848102,0.0008248946572421527,0.0005955313082271983,0.23061841864972044
2013-04-04,0.0040503720011376,0.0006336274436920346,0,0.0006333435232789535,-0.0006414747913368046,0.0003496335702948272,0.0006398671539500356,0.7679111002512715,0.0005810694090358815,0.0005561034516208009,0.23095172688807183
2013-04-05,-0.0045014345433147,0.0005627665672558517,0,0.0005415449910782926,0.0021387895103543997,4.419519427756313e-06,0.000630707188975066,0.7707534007692143,0.00042296260452750865,0.0006096910200238127,0.2282139456062344
2013-04-08,0.0067445453410561,0.0003397685625866462,0,0.000245568667451505,-0.0013100020587444305,0.0006092755356803536,0.0006602501380257308,0.7605436964929727,0.00032533552727076004,0.0006328141943196362,0.23849815378543687
2013-04-09,0.0034508183101583,0.00025302647765871233,0,0.00014009887760107467,0.002346143824979663,0.0006837502587586641,0.0006091417744755745,0.7207035506368099,0.0006195385399630651,0.0007598501174787983,0.27791706070574823
2013-04-10,0.0121743268240262,0.00018115307582163579,0,3.195349544022458e-05,0.0007416866137646139,0.00012872552906628698,0.0005669560632668436,0.7114582258293282,0.0006493930475525719,0.0007564225436009911,0.28713595857951824
2013-04-11,0.0032720846945321,7.519912939326899e-05,0,-7.853632069951429e-05,-0.0021898127160966396,-0.0017343696672469378,0.00046601062058471143,0.6929285495142301,0.0003825182910562655,0.0005068425374591796,0.30618208965725446
2013-04-12,-0.0024532850978637,-2.7291627646377397e-07,0,-0.00019102466461135708,0.0010034001898020506,-0.002663238672539592,0.00043457653373479843,0.7438032033531433,0.00024004522585492418,0.0008105939309809137,0.25514615749002084
2013-04-15,-0.0234465604920412,-0.00027660326743125297,0,-0.0005355141229877134,-0.001721794717013836,0.0011457334039732814,0.0004750157240778208,0.752012245932681,0.00025481001143163944,0.0007614826329151954,0.24697146142297222
2013-04-16,0.0146550538952195,-0.0003192834601919483,0,-0.0006522961551398983,0.004057225305587053,0.00039221247425302863,0.000688009662553668,0.7318191133975235,0.00034404026056108236,0.0008050861578023683,0.26703176018411295
2013-04-17,-0.0147197977276367,-0.0003953093112751825,0,-0.0007691804321359651,0.001602352480404079,-0.002612680895254016,0.0006334219942800701,0.7503967028316171,0.00029754577850810767,0.0009251356489920034,0.24838061574088285
2013-04-18,-0.0062727946634375,-0.0004796160272555093,0,-0.0008857660460687612,0.0012586935190483928,0.004510670900344849,0.0007267571636475623,0.7792806941328719,0.0002477975986663332,0.00047935557370158856,0.2199921526947602
2013-04-19,0.0086562402665877,-0.0006084518712266094,0,-0.001001648974978976,0.0009958121227100492,-0.0010478108888491988,0.0007835249998606741,0.7424456284237201,0.0002955214963409594,0.00045405537817107847,0.25680479470176787
